borrower_id,risk_score,risk_bucket
48167,0.20057522605904476,Low
48417,0.1998255943514744,Low
48809,0.20096444964083882,Low
49272,0.20101972545705815,Low
50431,0.20013580193359826,Low
52553,0.19959502706361953,Low
52590,0.19976601880320766,Low
52855,0.20088794993417347,Low
56520,0.19995348375126143,Low
57431,0.19974823840207068,Low
57788,0.19983898063864847,Low
59214,0.19994857818087053,Low
61281,0.19967642251331275,Low
61501,0.1999664371897386,Low
62379,0.19996283986079122,Low
62516,0.19948954309042022,Low
63498,0.20066799727795048,Low
64608,0.20057593271417207,Low
67082,0.199945368899061,Low
67765,0.1997471517203525,Low
67829,0.19992047146500536,Low
68312,0.1997186339123389,Low
68358,0.19979240495106032,Low
70631,0.19999992476713335,Low
70929,0.19963011811106723,Low
71569,0.2009546328283729,Low
73172,0.20000821128292356,Low
73217,0.1997323567610273,Low
74395,0.19956465536969348,Low
74430,0.1996606171941806,Low
74804,0.19973037994525944,Low
75299,0.19951230443473877,Low
76539,0.19963086425245868,Low
77003,0.19976018609989243,Low
78003,0.19974336840017348,Low
79507,0.20087238872723734,Low
80163,0.19989641819966497,Low
80449,0.19996177968523532,Low
81436,0.199561197090381,Low
82728,0.19966258191790942,Low
85049,0.19998599701456687,Low
85223,0.1997888224228419,Low
87375,0.20117110703391794,Low
90029,0.19964344929635647,Low
90850,0.19997298316788648,Low
92322,0.20081311277765546,Low
93115,0.20087727792861731,Low
94311,0.199707861071867,Low
96406,0.19992550383441698,Low
96500,0.1997675504624723,Low
97080,0.20011750387101668,Low
98838,0.19974967617005213,Low
99026,0.199931765791018,Low
99461,0.19981518627320405,Low
101244,0.19998544847577193,Low
103055,0.19988009164872522,Low
103293,0.19993125429428105,Low
103995,0.20085597369776065,Low
105839,0.19963536681593563,Low
106153,0.19987689690894217,Low
106477,0.19986291131404632,Low
106808,0.20007302487519796,Low
107279,0.19997964956200676,Low
107743,0.19976431438123987,Low
110296,0.19986389947773198,Low
110593,0.2000578547838573,Low
111847,0.20069057049267647,Low
112390,0.20098427140131625,Low
114699,0.1996375427965228,Low
117234,0.19985035235012572,Low
117289,0.19976954594999174,Low
117462,0.20114200266345184,Low
118086,0.199984659370262,Low
121664,0.20003525701375247,Low
122028,0.19968740395186924,Low
122454,0.19972603678284573,Low
122480,0.19999544932443203,Low
123873,0.20003946038901843,Low
1512,0.19988887395663335,Low
1577,0.1997791846786653,Low
1693,0.20111305429316806,Low
3890,0.19967688756256452,Low
5236,0.19962308478847046,Low
5340,0.1999138714097315,Low
8401,0.19963178430363027,Low
9039,0.2004170401479618,Low
9040,0.19957788353585582,Low
11296,0.20094619144660308,Low
11571,0.19957838361219216,Low
13946,0.20109944318346462,Low
14072,0.1997182976295444,Low
14199,0.19954438910469907,Low
15485,0.20078432465560248,Low
16225,0.199686594711872,Low
18609,0.20095777609494558,Low
20042,0.2001070131977596,Low
21527,0.19977697613682954,Low
22163,0.19977126817403223,Low
24186,0.19951649193580523,Low
24215,0.1995691278209354,Low
27900,0.1995786707567836,Low
28629,0.20070151725431673,Low
30426,0.20115451394300254,Low
31027,0.19955939216882368,Low
31571,0.20084530452917926,Low
35232,0.1999015053465275,Low
36139,0.1997354297125702,Low
37796,0.1995873521696343,Low
38560,0.19953848244472328,Low
39602,0.1997659534637286,Low
40393,0.20026714416021052,Low
41530,0.20003595013138764,Low
41903,0.20004966172587735,Low
42832,0.20001159832820647,Low
43824,0.199976457919807,Low
43949,0.19979632861249286,Low
44147,0.201017668403061,Low
44613,0.20002358030277634,Low
48153,0.1996447193619595,Low
48999,0.20046658162819075,Low
50487,0.1998409241011716,Low
51890,0.19986994073432862,Low
53711,0.20006128730659445,Low
53989,0.19982222154197704,Low
54395,0.1998487532073684,Low
54641,0.19991825346186598,Low
55644,0.1999342952802622,Low
56016,0.19990293571698936,Low
56095,0.19982122667091007,Low
56306,0.20078675526053114,Low
57684,0.1997024860036518,Low
57998,0.1994730399045106,Low
58292,0.20070544528491885,Low
58348,0.2006448863725926,Low
61962,0.19952317265229902,Low
62803,0.19972013581512704,Low
62829,0.19999192846164682,Low
62905,0.19958320253304507,Low
63270,0.19968269073818323,Low
64540,0.20013379192292946,Low
64894,0.20084947390715369,Low
65908,0.19985139600806168,Low
67228,0.20004248106210298,Low
69387,0.20076132808491243,Low
70526,0.19990807635475716,Low
71055,0.19989006353977312,Low
71353,0.19999226137922377,Low
71391,0.1994273257156226,Low
72760,0.19980927997428166,Low
73181,0.19989912418063926,Low
74121,0.19964775481788122,Low
75869,0.199867026441637,Low
77156,0.19984691596324877,Low
77506,0.20124231093505784,Low
77772,0.19990377558149663,Low
80042,0.19984895618199994,Low
81421,0.19974240925503695,Low
81533,0.19954037135584202,Low
82136,0.20090759895805266,Low
82965,0.19973770862232654,Low
83635,0.19974924071229405,Low
84149,0.19977068640567153,Low
84583,0.19981804262394154,Low
85151,0.19989658317253378,Low
85750,0.1996774558279445,Low
86497,0.1996268900450594,Low
87164,0.19992656536859976,Low
88694,0.19995986392474385,Low
88912,0.1999655714011369,Low
89149,0.19984429832616568,Low
89620,0.1996076423090366,Low
90326,0.20023996301223435,Low
91111,0.20005861385524792,Low
91339,0.19960759904227432,Low
92016,0.19951253844142114,Low
93763,0.20068228299409208,Low
96364,0.1997196552993652,Low
98289,0.1996442590580333,Low
98324,0.19988448399569747,Low
99018,0.19990496900697963,Low
99855,0.19987568037403047,Low
100069,0.19956410688489512,Low
100875,0.20029963908118453,Low
101604,0.19987649583914036,Low
104668,0.1997337564044359,Low
109299,0.1995324213226859,Low
109774,0.19961271724102925,Low
109891,0.19967146918281353,Low
113587,0.19974208508620273,Low
113851,0.19968382608611712,Low
115074,0.19989852253466245,Low
115154,0.1995942493876015,Low
115195,0.1997981252444635,Low
115675,0.1999674934430884,Low
118782,0.19961007120122942,Low
119313,0.2006769005980169,Low
119863,0.19964163532155277,Low
120025,0.19999841431771026,Low
121402,0.19998571964089484,Low
122466,0.2000619901463564,Low
124788,0.2000982987906741,Low
212,0.19962425659738514,Low
1748,0.20012155091108086,Low
2091,0.19992876566542406,Low
3044,0.1997802308230323,Low
3067,0.1999054123620203,Low
3717,0.19996768118222052,Low
5876,0.2002574149621218,Low
6335,0.19989262035329003,Low
6900,0.19971740243102487,Low
7335,0.2000077818869478,Low
7556,0.20099766192013835,Low
7595,0.19992653621682366,Low
8345,0.19971690458956515,Low
9205,0.1996804577765432,Low
9842,0.19949327344365486,Low
10693,0.19992482519102284,Low
12935,0.1999767010381327,Low
13298,0.1996501837387602,Low
14472,0.19957628910472736,Low
16761,0.200743150837438,Low
17205,0.19968715694250105,Low
18272,0.19985721808209722,Low
19856,0.19983482570675493,Low
21590,0.20084691027255897,Low
21665,0.19988509852172465,Low
22107,0.19952347093232958,Low
22881,0.19958586313555615,Low
24632,0.19969853590528985,Low
25670,0.1999675067082054,Low
26151,0.1996065256750995,Low
27240,0.19984265247415944,Low
28751,0.20011326865343526,Low
30891,0.19998041964736846,Low
32895,0.20014548278824273,Low
33634,0.1999827897624431,Low
34851,0.19959658193200458,Low
35953,0.19977991743280077,Low
36158,0.19957762711070637,Low
36256,0.1998020960388628,Low
36356,0.19978027070014626,Low
38035,0.19980014589394435,Low
40564,0.19945394914064585,Low
40631,0.19984542033239405,Low
41024,0.19960674239710074,Low
44841,0.20005276882027268,Low
45411,0.20098898168049428,Low
45897,0.1999016289862373,Low
47638,0.19979437134403066,Low
48069,0.19988115919688643,Low
48777,0.20001388128484576,Low
49344,0.20085067197553297,Low
49481,0.2006701482446428,Low
49540,0.20090778133000975,Low
50771,0.19994898749573808,Low
51650,0.20121073602255557,Low
54163,0.1999555014915001,Low
55235,0.20005613558953195,Low
55351,0.2000520424966138,Low
56485,0.1994858405253379,Low
56506,0.19955182179130404,Low
61451,0.19951386524188708,Low
62569,0.20007124826212563,Low
62595,0.19963999200263804,Low
63415,0.2000352776003116,Low
65197,0.19989919695478386,Low
66509,0.19952225002244817,Low
68147,0.19973577729436132,Low
68566,0.20084762892665364,Low
69318,0.19993371862651466,Low
69863,0.19958543820804808,Low
72767,0.19980052981077767,Low
72899,0.19984299377535675,Low
73948,0.2009030221114516,Low
78918,0.19971697519439524,Low
79236,0.19963111893452457,Low
79940,0.20092480194559592,Low
79993,0.1995579458748915,Low
80076,0.2007660031397248,Low
80648,0.1996154604952417,Low
82187,0.19944375080547727,Low
82353,0.2001049962971394,Low
83720,0.19993470395777435,Low
85831,0.19980247394502493,Low
87793,0.2000445222543451,Low
88180,0.19961785144077804,Low
89730,0.2000054457143523,Low
90236,0.19988294847164467,Low
91183,0.2007387962100261,Low
97133,0.19962246367997039,Low
97713,0.20098370399741305,Low
97845,0.1999755070078737,Low
99110,0.19974582876234748,Low
100011,0.2009264957003083,Low
100347,0.20065019522644667,Low
102201,0.19998200587052872,Low
103040,0.19992609966584984,Low
103212,0.19964527199512527,Low
103366,0.1997595119286517,Low
105146,0.19988016689517174,Low
105666,0.19976578545437063,Low
106025,0.19985625909790117,Low
106826,0.1995455391276506,Low
107312,0.20005359061552774,Low
110689,0.19951651947428284,Low
110943,0.1996942740692107,Low
113091,0.20089290800163362,Low
113129,0.19968113404957288,Low
114981,0.20016707476881845,Low
117121,0.19953410901979918,Low
120135,0.2001554023068386,Low
121259,0.20095513091412065,Low
121637,0.19961385932165232,Low
121748,0.1999635370798114,Low
122158,0.20071334053618517,Low
123687,0.19999398566308257,Low
124200,0.19958071227884555,Low
1191,0.1998041547961361,Low
1869,0.20002691478864942,Low
2653,0.20080111977796677,Low
3643,0.19999360165550728,Low
4422,0.19969060103215408,Low
4601,0.19950307754136165,Low
5040,0.20067313492819727,Low
7505,0.20005111832193267,Low
8141,0.19974307051528828,Low
8573,0.19955690343351762,Low
9077,0.199881321069723,Low
9218,0.2011287640440811,Low
11920,0.19969684642332808,Low
12996,0.20101181494918807,Low
13468,0.20107618819820272,Low
13769,0.1998117306826237,Low
14459,0.2000522015858417,Low
18832,0.2007673368773587,Low
19368,0.1998017868117512,Low
20183,0.2007392293939022,Low
21990,0.19999789498384113,Low
22086,0.19946153896888508,Low
22455,0.20105352600284443,Low
23765,0.19993038631783155,Low
24898,0.19946819409607863,Low
27264,0.1997750764915035,Low
27287,0.19956549349610408,Low
29575,0.19968425896343145,Low
29756,0.20001520155305297,Low
30658,0.1995241609758398,Low
30812,0.20095615116532528,Low
31290,0.19989561868004824,Low
31660,0.20053086740333126,Low
33361,0.1995606092986013,Low
34849,0.19955420054356376,Low
35316,0.20084174236710628,Low
35859,0.19982185935982422,Low
37617,0.1999939739569747,Low
37805,0.2000006712741983,Low
38840,0.1995094732980781,Low
39285,0.20097944477107643,Low
39388,0.2008494280648656,Low
39695,0.2009004997239977,Low
41031,0.19952732507484405,Low
42640,0.19991638295831526,Low
43522,0.19956324855395702,Low
44558,0.19954548285518514,Low
44755,0.19956007673302667,Low
45021,0.20004004380935558,Low
45201,0.20077893060369145,Low
45814,0.20088610311169885,Low
47346,0.19970440594135686,Low
48492,0.20077189665724604,Low
49548,0.19957630572087803,Low
49790,0.20018117488299414,Low
49842,0.1996474176913301,Low
50213,0.19976614554572247,Low
50332,0.19986602759182992,Low
50797,0.20107539300223942,Low
51542,0.20061987899469502,Low
52293,0.19951407754621142,Low
53002,0.20049143233888544,Low
53894,0.19982751656912512,Low
55959,0.19986473934994886,Low
55991,0.20006909051172705,Low
56258,0.20121681425781768,Low
59811,0.20080817549396957,Low
60034,0.20070795912497164,Low
60158,0.19987495979114522,Low
61315,0.19993130056805886,Low
61735,0.19990960637779354,Low
62722,0.1998789320362454,Low
63682,0.1999629876978215,Low
64723,0.19965810958956487,Low
66710,0.20002459270536355,Low
66883,0.1997112485153455,Low
66926,0.1995418112210957,Low
68210,0.2007425248578225,Low
68460,0.20008155663877425,Low
69337,0.19985121058409616,Low
71303,0.19961194609191313,Low
72881,0.19939115921912332,Low
73885,0.1997665398327153,Low
73944,0.20085418796117338,Low
74075,0.19970328069498255,Low
74488,0.19967178349045178,Low
74608,0.1996071440495243,Low
74690,0.1996741508883907,Low
74722,0.20066042741166457,Low
78321,0.2006636265346181,Low
79146,0.19989980579391098,Low
79659,0.19989456312990506,Low
80404,0.1998167563827309,Low
82208,0.1999488358296122,Low
82325,0.19962783915209614,Low
82648,0.19969725206034994,Low
83452,0.1994685479661883,Low
83650,0.20086009679869887,Low
84011,0.1997603807394226,Low
84447,0.20114436047889472,Low
84874,0.19989208438895356,Low
86933,0.1996617496410743,Low
87598,0.20002557273474897,Low
90540,0.19997495643963292,Low
91048,0.19959332074594804,Low
91832,0.19986434225499905,Low
91865,0.19973186653283925,Low
92810,0.19959289355097898,Low
93502,0.19967042100984111,Low
93674,0.20007627772545766,Low
95077,0.1998031111145402,Low
95136,0.1998731565864431,Low
96595,0.19981046269074898,Low
97604,0.200002167567233,Low
98456,0.1997248703704777,Low
99165,0.19997357500759505,Low
99210,0.20112385449870807,Low
101594,0.20094264920498195,Low
101920,0.19997445155534843,Low
102123,0.19975129517942536,Low
102868,0.19973365849029812,Low
104263,0.19955491252842394,Low
104475,0.19973933955365786,Low
104771,0.19979033740272778,Low
104804,0.19977804823470835,Low
106054,0.1998994763843327,Low
108394,0.19997131760671427,Low
109694,0.19984193168841102,Low
112371,0.19957562999347767,Low
114412,0.19955728830349506,Low
114591,0.2010329017346454,Low
120305,0.19980176937802008,Low
120308,0.19945075240421495,Low
121034,0.19992352202952302,Low
124128,0.1996776376093996,Low
234,0.200015591123766,Low
3036,0.19991721560605213,Low
3891,0.2011090401746265,Low
4185,0.19994655920450355,Low
4578,0.2000546813215175,Low
4876,0.1999363010564792,Low
5970,0.20104080782922695,Low
8334,0.19989161996518912,Low
9211,0.20007773749955116,Low
10057,0.20010039964934934,Low
10130,0.19985396908630593,Low
11421,0.20090538402634062,Low
13429,0.1996833867710115,Low
13808,0.19953308219596888,Low
14989,0.20114347350109107,Low
15179,0.19988602041451375,Low
15980,0.19954420453240296,Low
16922,0.19971177452173594,Low
17733,0.19955702297670042,Low
17796,0.20092329707284473,Low
18422,0.19973169337391472,Low
18851,0.19980148490283378,Low
19682,0.19956840393711128,Low
19708,0.2000104706741832,Low
21236,0.19972279540407867,Low
22535,0.2010262367106701,Low
24768,0.19954689251237823,Low
25856,0.19952300203612627,Low
26292,0.20005733122091052,Low
26937,0.1997402021428224,Low
27427,0.19975474028564955,Low
29221,0.19965011386206843,Low
29566,0.19972624141846707,Low
32004,0.19957595555935115,Low
32408,0.1998131809219521,Low
34252,0.20115130875319565,Low
34486,0.20063738062357572,Low
35269,0.1999440977709297,Low
35400,0.19988461375687394,Low
35834,0.1996048692121264,Low
36851,0.19958587424604823,Low
39496,0.20082353369369443,Low
40446,0.1997093906723817,Low
40734,0.1997025077404907,Low
41154,0.19957077337663465,Low
42052,0.1996250300796918,Low
43159,0.19935393053222505,Low
43958,0.19983602005930723,Low
45027,0.20090839610960243,Low
45691,0.1999388360789902,Low
48140,0.19997009948298727,Low
48145,0.1998553411014904,Low
57562,0.20021390507518555,Low
57941,0.20059586092336312,Low
58603,0.1997028024050127,Low
59471,0.20051144820718914,Low
59691,0.20096056660809636,Low
60794,0.1995352308864735,Low
60949,0.19985833293869892,Low
61463,0.19957578695441902,Low
62622,0.2000149953128466,Low
64710,0.19989737685357978,Low
65344,0.20031690085042697,Low
65615,0.19945268881485223,Low
68714,0.20055032733604805,Low
70543,0.20003389746818234,Low
71081,0.19977230555479497,Low
71552,0.19963244275703695,Low
71688,0.1995084914131976,Low
72083,0.19978607419912753,Low
72342,0.1995476400197741,Low
72764,0.20010387551594755,Low
73504,0.2006784185214251,Low
73691,0.19985280369201242,Low
74946,0.19999861209616776,Low
75096,0.2000109987717581,Low
78798,0.19950808836360856,Low
78856,0.1997133245545648,Low
80267,0.1999224680547862,Low
80498,0.19989075835584458,Low
84541,0.1997882238100014,Low
85516,0.20002779996111741,Low
86130,0.20069432289865907,Low
86167,0.20099067716598562,Low
86319,0.20104777072223956,Low
86424,0.20005263423618824,Low
87660,0.19947744491318986,Low
89593,0.1998748058959352,Low
90365,0.20003910510555079,Low
92866,0.19985468913367976,Low
93696,0.1997579288435425,Low
93784,0.19993096509255548,Low
94686,0.1997116274130991,Low
94798,0.20017410604999875,Low
95543,0.19983331165048668,Low
95781,0.19986909657034369,Low
98978,0.1995373944351293,Low
99130,0.19970554769112348,Low
99438,0.20002867659022106,Low
99639,0.20084963564919123,Low
100041,0.20004028704412113,Low
104380,0.2008538476103915,Low
105067,0.19974946659448134,Low
105698,0.19949710107302732,Low
106271,0.1998171246102145,Low
107525,0.19992840688291436,Low
108292,0.2000747968599007,Low
109506,0.19954262122102429,Low
109750,0.20091206115790694,Low
110646,0.19959293645716414,Low
110945,0.19988137601087397,Low
112298,0.19993538113792053,Low
112592,0.1996171342198514,Low
113169,0.2009562365535228,Low
113865,0.19976589739337003,Low
114239,0.19999495223890928,Low
116604,0.19967547681231235,Low
116643,0.20022100173129354,Low
116729,0.20093042192692834,Low
117409,0.19963460066007843,Low
119669,0.19996773353495612,Low
122837,0.1998637523788418,Low
123748,0.2000150151872303,Low
362,0.20084771862130846,Low
1121,0.1995208814429681,Low
2327,0.20006634154903802,Low
5576,0.20064414228329697,Low
8324,0.20008677038489464,Low
8841,0.20004779342103007,Low
8903,0.199709397547853,Low
9038,0.199795026765607,Low
11070,0.20073193784581922,Low
12290,0.20074362168998128,Low
14482,0.19950577009717585,Low
14919,0.2006908294536347,Low
15136,0.19955415789141695,Low
15565,0.20064305078369893,Low
15777,0.20113737963785572,Low
16975,0.19967768756343485,Low
21650,0.19976728822277612,Low
21916,0.1998455098594859,Low
23346,0.20056717306043803,Low
23694,0.1996398511992713,Low
25425,0.20009609584402588,Low
25985,0.19979141267553435,Low
26385,0.1999698092576564,Low
27133,0.19963077874726964,Low
27650,0.19953773390477314,Low
28066,0.19972911846910757,Low
28836,0.1995656954654067,Low
29305,0.19958852903648738,Low
30703,0.2011477829902597,Low
30738,0.19962336174311102,Low
31084,0.1998981010889882,Low
31549,0.20008571495196015,Low
32700,0.20008894628687357,Low
34110,0.200059185763394,Low
34150,0.19952277902278615,Low
36552,0.19985070436278063,Low
36802,0.20060379436451614,Low
37694,0.20089386550052823,Low
37775,0.20006711556375723,Low
37829,0.19950462014553583,Low
38189,0.19960732303504714,Low
38497,0.20106450428115963,Low
38850,0.2006671657984661,Low
39497,0.19976204686763255,Low
41996,0.19991655762199023,Low
42101,0.19970093090828256,Low
42668,0.19995303873328485,Low
43401,0.19963135262211118,Low
44016,0.20000349008092388,Low
44213,0.20006482425413918,Low
45292,0.19993078278369147,Low
45338,0.2005798552571928,Low
45375,0.1999975705234206,Low
46255,0.20108354115847704,Low
46444,0.20112825761725484,Low
46953,0.19951094471353836,Low
48347,0.20076970834247743,Low
48507,0.19990306510863887,Low
49286,0.19960448904060224,Low
51041,0.1994691452315802,Low
52778,0.1997659666394893,Low
53605,0.20108328415843002,Low
53890,0.19952205439317505,Low
54142,0.19954846889411204,Low
54952,0.19997167160346374,Low
55116,0.19986541752307618,Low
58246,0.20024993061068552,Low
59865,0.19994759821410002,Low
60052,0.19976412295667734,Low
60658,0.19974773773613774,Low
61628,0.20098905362653519,Low
61633,0.1995795595226405,Low
61787,0.19969889181363676,Low
65723,0.19960973524896874,Low
67087,0.1997311222287277,Low
68273,0.19986505480424255,Low
69957,0.1999161602988372,Low
71612,0.1995598092156753,Low
71889,0.19955531372997592,Low
73360,0.20107023337689334,Low
75547,0.19972057190622194,Low
77225,0.19977700768182838,Low
77742,0.2006009954270963,Low
77840,0.19977653159352038,Low
78283,0.19946246541252122,Low
78866,0.19994820883970543,Low
79813,0.19996286852411294,Low
84220,0.19962543412420108,Low
84663,0.1999986507373417,Low
84913,0.19961460896451733,Low
85081,0.1999570369883822,Low
85218,0.20096727103456224,Low
87538,0.20000183351295364,Low
89374,0.19981389818749495,Low
89942,0.1995636699407216,Low
92119,0.19952134653680975,Low
92710,0.1994562787745272,Low
94653,0.19978463725938722,Low
95305,0.19965539776993269,Low
95871,0.199462194826468,Low
98030,0.19985379781155366,Low
98249,0.19988515978350785,Low
98334,0.19984018942008297,Low
98726,0.19975666785301327,Low
98804,0.2005470481891023,Low
99859,0.20098257802399244,Low
100070,0.2000076066983152,Low
103127,0.2006433702766156,Low
108038,0.19952481606000194,Low
108602,0.20123450409503263,Low
109225,0.19993235297673273,Low
110505,0.19999179192356364,Low
111814,0.20065117328811466,Low
112351,0.2008359717899807,Low
112525,0.19982920401001525,Low
113066,0.19976758426631813,Low
113214,0.19973543490430268,Low
115688,0.20077154975290856,Low
118251,0.20009306727873555,Low
118737,0.20081727839242214,Low
119028,0.20016561338864014,Low
119095,0.19966948941699236,Low
119645,0.20107299082626862,Low
119773,0.19951143898444845,Low
119913,0.1997715950810547,Low
120284,0.2005477052802025,Low
122586,0.19982495296383918,Low
122988,0.1995002568715033,Low
123035,0.1999753762382136,Low
124657,0.20060246342614263,Low
331,0.20083597171112955,Low
547,0.19958634582410573,Low
1768,0.20063679139381474,Low
2957,0.19998463435274638,Low
3517,0.20074232699615802,Low
4537,0.20012591278298364,Low
6518,0.20013665167743222,Low
8638,0.20049464488164426,Low
10304,0.19983898761043617,Low
10813,0.20069481758961027,Low
14007,0.19988678979023744,Low
14152,0.2009913920979307,Low
16827,0.1997695497980725,Low
18436,0.20113910243598598,Low
19229,0.1999520580147941,Low
19678,0.1996044753927111,Low
20256,0.19969008645784592,Low
20613,0.2008071644728915,Low
21052,0.20010837064473852,Low
21366,0.19971139281575645,Low
22493,0.1997506919440034,Low
22967,0.20109443155039564,Low
23480,0.19951703510533347,Low
25741,0.2000582942927136,Low
25896,0.19997395809627794,Low
30528,0.19991349531235925,Low
31695,0.19950666506336834,Low
31948,0.201095175979917,Low
35828,0.20064009043797038,Low
37388,0.19953909721370178,Low
42660,0.20035453718879903,Low
43255,0.1996477450553148,Low
46042,0.19979547249534724,Low
46489,0.2010340289790571,Low
47599,0.19977087409800465,Low
47856,0.19989194282987222,Low
48133,0.1995938501788812,Low
49212,0.1998821515025142,Low
49453,0.19970030564979557,Low
49855,0.20011698628833285,Low
51671,0.19946275174136996,Low
52103,0.19989452154887233,Low
52171,0.19959853601373723,Low
52704,0.20088537673186846,Low
52995,0.20101543535817212,Low
53078,0.19997938570358686,Low
53345,0.19945328933106854,Low
54226,0.19996357580765522,Low
56153,0.1999836892008583,Low
